,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L2a2a1, 8727,,,,,,,,,,,,,,"EU092884, DQ112909",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2a2b, 11767  14118  16172  16183C  16188.1C,,,,,,,,,,,,,,,DQ112905,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L2a2b1, 7664  8721  13068  13827,,,,,,,,,,,,,,"AY195788, DQ112924",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,L2b'c, 198  1442  2332  7624A  12236  15110  15217,,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L2b, 204  1706  2358  4158  4370  4767  5027  5331A  5814  6713  8080  8387  12948  14059  16114A  16129  16213,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2b1, 418  523-524d  6026  10828  13924  16362,,,,,,,,,,,,,,,"EU092747, EU092766",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L2b1a, 146  16355,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L2b1a1, 16284,,,,,,,,,,,,,AY195766,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L2b1a2, 7569,,,,,,,,,,,,,"EU092664, EU092722",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2b2, 183  6614  6806  8503  16274,,,,,,,,,,,,,,,"EU092692, DQ112704",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2b3, 15944.1T,,,,,,,,,,,,,,,EU092734,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L2c, 325  523-524d  680  709  3200A  13928C  13958C  15849,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2c2'3, 93,,,,,,,,,,,,,,,"AY195785, EU092723",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L2c2, 1040  16264,,,,,,,,,,,,,,"EU092697, EU092754",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L2c3, 513,,,,,,,,,,,,,,AF346995,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2c4, 5201,,,,,,,,,,,,,,,"AF381981, EU092813",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,L2d, 182  456  870  2159  2332  3254A  3434  3693  6231  9554  9941  10955  11353  14845  15777C  16093  16129  16189  16223  16300  16354  16399  16519,,,,,,,,,,,,,,,,,EU092817,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L2d1, 152  8856  10700  15263  15458  15703  16311,,,,,,,,,,,,,,,,"EU092794, DQ341062","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,L2e, 479  719  1211  3537  4562  5069T  6014  8383  9377  9971  11935  12189  13708  14299  15697  15734  15889  16111A  16145  16184  16239  16292  16355  16399  16400  16519,,,,,,,,,,,,,,,,,,EU092724,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,L3'4'6,, 4104  7521,,,,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,L6, 146  152  185C  709  770  961  1461  4964  5267  6002  6284  9332  10978  11116  11743  12771  13710  14791  14959  15244  15289  15499  16048  16224  16519,,,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,L6a, 207  265,,,,,,,,,,,,,,,,,"EU092773, EU092802",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,L6b, 14533A,,,,,,,,,,,,,,,,,"EU092686, DQ341063","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,L3'4, 182  3594  7256  13650  16278,,,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,L4, 16362,,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L4a, 195C  3357  5460  10373  11253  11344  11485  12414  13174  14302  16260  16519,,,,,,,,,,,,,,,,,"Behar 2008b, Torroni 2006 (""L7"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L4a1, 325  6167  7376  7762  7775  8473  8631  11653  14000A  16207T,,,,,,,,,,,,,,,EU092748,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L4a1a, 189  8697  16261,,,,,,,,,,,,,,"EU092678, DQ341064",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L4a2, 198  12361  16264,,,,,,,,,,,,,,,"EU092799, EU092951",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L4b, 3918,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,, 150  152  199  204A  496  513  709  1804  3010  3505  4017  4029A  4216  4232  4977  5460  6710  7624  8289.1CCCCCTCTA  ,,,,,,,,,,,,,,,,
,,,,,,,,L4b1, 8614  8937  8974G  9248  9986  10813  12661T  13497  14016  14791  14905  16153  16179  16183C  16189  16239  16320  16365  16519,,,,,,,,,,,,,,,EU092808,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L4b2, 146  8104  9855  12609  13470  16293T  16355  16399,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L4b2a, 1413,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L4b2a1, 152  195  244  471  547  5471  5580  5746  16274,,,,,,,,,,,,,"EU092944, DQ341065","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L4b2a2, 1694  4949  6260  10783C,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L4b2a2a, 257  2483  6620  11137  13708  14422  16519,,,,,,,,,,,,"EU092662, EU092743",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L4b2a2b, 244  16172,,,,,,,,,,,,"EU092839, EU092940",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L4b2a2b1, 6956  8485  15970  16287,,,,,,,,,,,"EU092780, EU092953",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L4b2b, 513  709  4500  5128  6260  7805  8227  10265  10389  11914  12354  12438  12903  15217  15883  15930,,,,,,,,,,,,,,DQ112796,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,L3, 769  1018  16311,,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L3a, 152  523-524d  12816  16316,,,,,,,,,,,,,,,,"DQ341081, EU092943","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L3b'c'd'j, 523-524d  13105,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3b, 3450  5773  6221  9449  10086  13914A  15311  15824  15944d  16124  16278  16362,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3b1, 10373  16519,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3b1a, 11002,,,,,,,,,,,,,"EU092727, EU092906","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3b1a1, 11800  15883,,,,,,,,,,,,"EU092932, EU092779",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3b1a2, 9300,,,,,,,,,,,,"EU092825, EU092669",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3b1b, 152  9079  15664,,,,,,,,,,,,,"EU092814, DQ112745","Behar 2008b, Malyarchuk 2008b (""L3b1a"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3b1b1, 217,,,,,,,,,,,,EU092682,newly identified
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3b2, 3420  16183C  16189,,,,,,,,,,,,,,"DQ112746, EU092725",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, 152,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3c, 195  498.1C  678  3582  4491  5393  7394  9337  9682  12373  14221  14371  14560  14587  16311  16362,,,,,,,,,,,,,,"EU092660, DQ341074","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3d, 5147  7424  8618  13886  14284  16124,,,,,,,,,,,,,,DQ112884,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3d1-5, 921,,,,,,,,,,,,,EU092900,"Behar 2008b, Malyarchuk 2008b (""L3d1"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3d1, 6680,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3d1a, 4048  7648  11887,,,,,,,,,,,EU092796,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,L3d1a1, 1503  16319,,,,,,,,,,EU092878,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,L3d1a1a, 150  4203  5471  10640  10915,,,,,,,,,"EU092797, EU092934",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3d1b, 5046,,,,,,,,,,,"EU092901, DQ112739",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,L3d1b1, 6272,,,,,,,,,,"DQ341072, EU092728","Malyarchuk 2008b, Behar 2008b"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3d1c, 3203  9111  11239  12870  13542  16166,,,,,,,,,,,"EU092762, EU092830",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3d1d, 7765  9151  16086  16256  16368  16519,,,,,,,,,,,"AY195782, DQ112714",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3d2, 3394  11518  12873  14272  14584  15115,,,,,,,,,,,,"DQ112713, DQ112756",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3d3, 4688,,,,,,,,,,,,EU092735,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,, 1719  15061,,,,,,,,,,,AF381998,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,, 3498G  8251  10899  11404  16183C  16189  16278  16304  16311,,,,,,,,,,DQ112716,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,L3d3a, 2416  15208,,,,,,,,,"EU092853, DQ112851",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3d4, 189  195,,,,,,,,,,,,EU092742,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3d5, 15799,,,,,,,,,,,,"DQ112949, EU597500",newly identified
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3j, 5821  6182  6722  8676  9365  9731A  12280  12534  14260  15314  15479  15514,,,,,,,,,,,,,,DQ112956,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L3e'i'k'x, 150  10819,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3e, 2352  14212,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3e1, 189  200  6221  6587  14152  15670  15942  16327,,,,,,,,,,,,,,"EU092685, EU092889",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e1a, 16185,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3e1a1, 185  8650  16311,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3e1a1a, 3438,,,,,,,,,,,EU092749,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,, 152,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3e1a2, 195  207  5774A  9254  11024  14569  16209,,,,,,,,,,,"EU092849, EU092869",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3e1a3, 10398,,,,,,,,,,,"EU092962, EU092790",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e1b, 14926  16325d,,,,,,,,,,,,,"EU092698, EU092681",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e1c, 3675  5460  8289.1CCCCCTCTA  8701  14323,,,,,,,,,,,,,"EU092740, EU092881",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e1d, 152  8703  9300  12738  16176,,,,,,,,,,,,,"EU092693, EU092864",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e1e, 10370  14571A,,,,,,,,,,,,,"EU092917, AF346980",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3e2, 195  14905  16320  16519,,,,,,,,,,,,,,,"Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e2a, 4823  13105  14869,,,,,,,,,,,,,EU092729,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e2b, 16172  16183C  16189,,,,,,,,,,,,,"EU092919, AF346994",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3e2b1, 408A  2483  9377  16188.1C,,,,,,,,,,,,"AF347015, DQ112734",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3e2b2, 11377  16182C,,,,,,,,,,,,"EU092784, EU092777",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3e3'4'5, 523-524d  750  16519,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e3'4, 5262,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3e3, 195  2000  6524  9554  10667  10816  13101C  16265T,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3e3a, 10286  12397,,,,,,,,,,,EU092909,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3e3b, 4655  12248  13197  13651  15812,,,,,,,,,,,"AF346967, EU092897",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3e4, 3915  5584  11257  13749  16051,,,,,,,,,,,,"EU092758, EU092731",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3e5, 398  8392  16041,,,,,,,,,,,,,"EU092812, EU092961","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3i, 7645,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3i1, 10679  11260  13800A,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3i1a, 13967  14060  15758,,,,,,,,,,,,,"DQ112958, DQ112960",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3i1b, 2158  13687  16153,,,,,,,,,,,,,"EU092925, DQ341069","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3i2, 152  189  504  523-524d  5441  8222  12630  14818  15388  15944d  16260  16311,,,,,,,,,,,,,,"EU092788, DQ341068","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3k, 235  494  3918  6620G  9467  13135  13992  15314,,,,,,,,,,,,,,,"EU092822, EU092824",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3x, 3483  5899.1C  6401  8311  8817  13708  16169,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3x1, 204  15172  16278,,,,,,,,,,,,,,"EF556171, DQ341067","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3x2, 249d  494  9941  16195,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3x2a, 3435  16193  16223,,,,,,,,,,,,,EU092946,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3x2a1, 200  368.1AGAA  6392  7129  16086,,,,,,,,,,,,DQ341066,"Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3x2a1a, 9180  13681  13722,,,,,,,,,,,"EU092684, EU092922",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3x2b, 188  650  4230  8476  9254  14569  15758  15928  16189  16213  16243,,,,,,,,,,,,,EU092818,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L3f, 3396  4218  15514  15944d  16209  16519,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3f1, 5601  9950,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3f1a, 3693  4350  5194  14148  15106,,,,,,,,,,,,,,"EU092893, DQ341078","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3f1b, 189  200  1822  7819A  8527  8932  11440  14769  16292  16311,,,,,,,,,,,,,,"EU092732, EU092751","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3f1b1, 8410  10070  16129  16295,,,,,,,,,,,,,"EU092696, EU092859",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3f1b2, 7235A,,,,,,,,,,,,,"EU092805, EU092955",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, 150,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3f1b3, 711  6806  7158,,,,,,,,,,,,EU092885,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3f1b4, 3505,,,,,,,,,,,,EU092704,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,L3f1b4a, 13167  16292,,,,,,,,,,,EU092867,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,L3f1b4a1, 8799,,,,,,,,,,"EU092791, EU092914",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3f2, 745.1T  16311,,,,,,,,,,,,,,,DQ341076,"Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3f2b, 374.1A  2442  5342  11016  12338  15466  15658,,,,,,,,,,,,,,"EU092770, EU092879",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3f3, 189  318  959  4643  5181  6602  8158  8251  9932  10604  11770  15940  16176  16234,,,,,,,,,,,,,,,"EU092896, DQ341075","Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,L3h, 7861  9575,,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3h1, 1719  4388  5300  9509  11590  16311,,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3h1a, 5492,,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3h1a1, 516  709  4117  5316  8047  8485  9080  12432  13708  13926  14110,,,,,,,,,,,,,"DQ112957, DQ112961",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3h1a2, 8781A,,,,,,,,,,,,,,Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3h1a2a, 146  4688  4742  8943  12175  12236  12519  14587  14862  15646  16399,,,,,,,,,,,,"AF347000, EF556166",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3h1a2b, 16270,,,,,,,,,,,,"EU092753, EU092772",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,L3h1b, 189C  195  523-524d  10044  14410  16284  16256A,,,,,,,,,,,,,,"EU092736, EU092828",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,L3h1b1, 3777,,,,,,,,,,,,,DQ341079,"Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,L3h1b1a, 16179,,,,,,,,,,,,"EU092949, EU092905",Behar 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L3h2, 150  195  318  513  523-524d  2707  3879  4122  5147  5460  5567  5813  5930  8020  9098  9254  9380  9965  11440  12469  13080  13755  16111  16184  16304  16519,,,,,,,,,,,,,,,DQ341080,"Behar 2008b, Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,M, 489  10400  14783  15043,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M1, 195  6446  6680  12403  12950C  14110  16129  16189  16249  16311  16519,,,,,,,,,,,,,,,,"Olivieri 2006, Gonzalez 2007"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M1a, 813  6671,,,,,,,,,,,,,,"EF060344, EF060345","Olivieri 2006, Gonzalez 2007 (""M1abd"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1a1, 3705  12346  16359,,,,,,,,,,,,,"EF060329, EF060331","Olivieri 2006, Gonzalez 2007 (""M1a""), Torroni 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a1a, 4011  8521  11044  14182  16249,,,,,,,,,,,,"EF060313, EF060315",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a1b, 930  7853  14769,,,,,,,,,,,,EF060317,Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,M1a1b1, 5319,,,,,,,,,,,"EF060318, EF060319",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,, 16093,,,,,,,,,,,,,Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,M1a1c, 1719  6962  9966  12373  13542C,,,,,,,,,,,"EF060322, EF060323",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,M1a1d, 150  523-524d  8281-8289d,,,,,,,,,,,"EF060326, EF060327",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a1e, 3906A,,,,,,,,,,,,"EF060332, EF060334",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a1f, 9053,,,,,,,,,,,,"DQ779928, EF657439","Gonzalez 2007 (""M1a2"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1a2, 15884,,,,,,,,,,,,,EF060340,"Olivieri 2006, Gonzalez 2007 (""M1b"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a2a, 152  315.1CCC  14127  15172,,,,,,,,,,,,"EF060335, EF060336","Olivieri 2006, Gonzalez 2007 (""M1b1"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a2b, 593  16260  16320,,,,,,,,,,,,"EF060337, EF060339",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1a3, 13637,,,,,,,,,,,,,,Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a3a, 6473,,,,,,,,,,,,"EF060341, EF060342",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1a3b, 12414  16223,,,,,,,,,,,,EF060343,Malyarchuk 2008b
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1a4, 3513  8607,,,,,,,,,,,,,"EF060347, EF060348",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1a5, 10694  13215  13722  14323  14515  15770  15799  16129,,,,,,,,,,,,,"EF060350, EF060351",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M1b, 13111,,,,,,,,,,,,,,,"Olivieri 2006, Gonzalez 2007 (""M1c"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1b1, 466  4936  8868  15247G  16185,,,,,,,,,,,,,EF060352,Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1b1a, 200  11671,,,,,,,,,,,,"EF060353, EF060354",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M1b2, 10895  16399,,,,,,,,,,,,,"EF060359, EF060362","Olivieri 2006, Gonzalez 2007 (""M1c1"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,M1b2a, 11377  16291,,,,,,,,,,,,"EF060356, EF060357",Olivieri 2006
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,M2, 447G  1780  8502  11083  15670  16274  16319  16519,,,,,,,,,,,,,,,,"Kumar 2008, Sun 2006"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M2a, 7961  12810,,,,,,,,,,,,,,,Kumar 2008
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,M2a1, 204  5252  8396  9758  16270  16352,,,,,,,,,,,,,"AY922303, AY922306","Kumar 2008, Sun 2006 (""M2a""), Kivisild 2006 (""M2a"")"
,,,,,,,,,,,,,,,,,,,,,,,,,
